species_name,Genus_name,decimalLongitude,decimalLatitude,countryCode,gbifID,family,taxonRank,year,basisOfRecord,datasetName,institutionCode,Lieform,Source,Endemic,,,,,Family ,Number of occurances of each family ,,,,,,,,,,,,,,,,,,,,,,,
Cryptogramma crispa,Cryptogramma,83.599999999999994,28.629999999999999,NPL,1265270545,Pteridaceae,SPECIES,2015,PRESERVED_SPECIMEN,MGC Herbarium University of Malaga (Spain): MGC-Cormof dataset,MGC,,,No,,,,,Orchidaceae,791,,,,,,,,,,,,,,,,,,,,,,,
Allophylus cobbe,Allophylus,97.227689999999996,27.456469999999999,MMR,3868382355,Sapindaceae,SPECIES,2016,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,Orobanchaceae,13,,,,,,,,,,,,,,,,,,,,,,,
Allophylus cobbe,Allophylus,98.083619999999996,27.552520000000001,MMR,2515254569,Sapindaceae,SPECIES,2015,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,Oxalidaceae,33,,,,,,,,,,,,,,,,,,,,,,,
Allophylus cobbe,Allophylus,98.121160000000003,27.706219999999998,MMR,2515152707,Sapindaceae,SPECIES,2015,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,Paeoniaceae,1,,,,,,,,,,,,,,,,,,,,,,,
Callistephus chinensis,Callistephus,88.498405000000005,27.090287000000000,IND,5110071082,Asteraceae,SPECIES,2024,HUMAN_OBSERVATION,NA,NA,,,No,,,,,Pandanaceae,26,,,,,,,,,,,,,,,,,,,,,,,
Callistephus chinensis,Callistephus,76.760000000000005,34.380000000000003,IND,615286254,Asteraceae,SPECIES,2002,LIVING_SPECIMEN,NA,GMBA,,,No,,,,,Papaveraceae,22,,,,,,,,,,,,,,,,,,,,,,,
Callistephus chinensis,Callistephus,76.739999999999995,34.420000000000002,IND,615286259,Asteraceae,SPECIES,2002,LIVING_SPECIMEN,NA,GMBA,,,No,,,,,Passifloraceae,14,,,,,,,,,,,,,,,,,,,,,,,
Callistephus chinensis,Callistephus,76.670000000000002,34.479999999999997,IND,615286260,Asteraceae,SPECIES,2002,LIVING_SPECIMEN,NA,GMBA,,,No,,,,,Pentaphylacaceae,4,,,,,,,,,,,,,,,,,,,,,,,
Callistephus chinensis,Callistephus,76.629999999999995,34.509999999999998,IND,615286261,Asteraceae,SPECIES,2002,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,Phrymaceae,3,,,,,,,,,,,,,,,,,,,,,,,
Callistephus chinensis,Callistephus,76.640000000000001,34.509999999999998,IND,615286262,Asteraceae,SPECIES,2002,LIVING_SPECIMEN,NA,GMBA,,,No,,,,,Phyllanthaceae,58,,,,,,,,,,,,,,,,,,,,,,,
Callistephus chinensis,Callistephus,76.670000000000002,34.530000000000001,IND,615286255,Asteraceae,SPECIES,2002,LIVING_SPECIMEN,NA,GMBA,,,No,,,,,Pinaceae,245,,,,,,,,,,,,,,,,,,,,,,,
Callistephus chinensis,Callistephus,76.519999999999996,34.600000000000001,IND,615286256,Asteraceae,SPECIES,2002,LIVING_SPECIMEN,NA,GMBA,,,No,,,,,Piperaceae,86,,,,,,,,,,,,,,,,,,,,,,,
Callistephus chinensis,Callistephus,76.500000000000000,34.609999999999999,IND,615286257,Asteraceae,SPECIES,2002,LIVING_SPECIMEN,NA,GMBA,,,No,,,,,Plantaginaceae,32,,,,,,,,,,,,,,,,,,,,,,,
Callistephus chinensis,Callistephus,76.480000000000004,34.619999999999997,IND,615286258,Asteraceae,SPECIES,2002,LIVING_SPECIMEN,NA,GMBA,,,No,,,,,Plumbaginaceae,91,,,,,,,,,,,,,,,,,,,,,,,
Callistephus chinensis,Callistephus,76.665000000000006,33.956670000000003,IND,1144578673,Asteraceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,CJBG,,,No,,,,,Poaceae,917,,,,,,,,,,,,,,,,,,,,,,,
Anaphalis margaritacea,Anaphalis,89.409041999999999,27.501719999999999,BTN,4982242568,Asteraceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,Polypodiaceae,114,,,,,,,,,,,,,,,,,,,,,,,
Anaphalis margaritacea,Anaphalis,78.603234000000000,30.817588000000001,IND,5167714365,Asteraceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,Primulaceae,55,,,,,,,,,,,,,,,,,,,,,,,
Anaphalis margaritacea,Anaphalis,87.309597999999994,27.601797999999999,NPL,4982185653,Asteraceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,Pteridaceae,66,,,,,,,,,,,,,,,,,,,,,,,
Anaphalis margaritacea,Anaphalis,88.076222999999999,27.037134999999999,IND,4981983165,Asteraceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,Ranunculaceae,112,,,,,,,,,,,,,,,,,,,,,,,
Anaphalis margaritacea,Anaphalis,85.617975000000001,27.954757000000001,NPL,5087150410,Asteraceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,Rhizophoraceae,5,,,,,,,,,,,,,,,,,,,,,,,
Anaphalis margaritacea,Anaphalis,85.344883999999993,28.206976999999998,NPL,4981995093,Asteraceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,Rosaceae,197,,,,,,,,,,,,,,,,,,,,,,,
Anaphalis margaritacea,Anaphalis,88.269436999999996,26.997232000000000,IND,4075867828,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,Rubiaceae,252,,,,,,,,,,,,,,,,,,,,,,,
Anaphalis margaritacea,Anaphalis,76.332074000000006,32.254848000000003,IND,5109876519,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,NA,NA,,,No,,,,,Rutaceae,38,,,,,,,,,,,,,,,,,,,,,,,
Anaphalis margaritacea,Anaphalis,78.782128999999998,30.086088000000000,IND,5109915406,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,NA,NA,,,No,,,,,Sabiaceae,30,,,,,,,,,,,,,,,,,,,,,,,
Kalanchoe laciniata,Kalanchoe,79.454203000000007,29.391919999999999,IND,4029455658,Crassulaceae,SPECIES,1958,PRESERVED_SPECIMEN,NA,BARO,,,No,,,,,Salicaceae,48,,,,,,,,,,,,,,,,,,,,,,,
Kalanchoe laciniata,Kalanchoe,79.646665999999996,29.589241000000001,IND,4029455659,Crassulaceae,SPECIES,1952,PRESERVED_SPECIMEN,NA,BARO,,,No,,,,,Santalaceae,14,,,,,,,,,,,,,,,,,,,,,,,
Wisteria sinensis,Wisteria,74.878307000000007,34.090606000000001,IND,3949333389,Fabaceae,SPECIES,2021,HUMAN_OBSERVATION,NA,NA,,,No,,,,,Sapindaceae,25,,,,,,,,,,,,,,,,,,,,,,,
Wisteria sinensis,Wisteria,89.874466999999996,27.504251000000000,BTN,1844509521,Fabaceae,SPECIES,2018,HUMAN_OBSERVATION,NA,NA,,,No,,,,,Sapotaceae,11,,,,,,,,,,,,,,,,,,,,,,,
Incarvillea sinensis,Incarvillea,85.980000000000004,28.170000000000002,CHN,4044440464,Bignoniaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,Saxifragaceae,41,,,,,,,,,,,,,,,,,,,,,,,
Osmanthus yunnanensis,Osmanthus,95.329999999999998,29.320000000000000,CHN,2417427702,Oleaceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,Schisandraceae,10,,,,,,,,,,,,,,,,,,,,,,,
Osmanthus yunnanensis,Osmanthus,97.459999999999994,28.660000000000000,CHN,2417495899,Oleaceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,Scrophulariaceae,77,,,,,,,,,,,,,,,,,,,,,,,
Osmanthus yunnanensis,Osmanthus,85.980000000000004,28.170000000000002,CHN,4044169564,Oleaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,n,,,No,,,,,Selaginellaceae,28,,,,,,,,,,,,,,,,,,,,,,,
Osmanthus yunnanensis,Osmanthus,97.469999999999999,28.670000000000002,CHN,4044990212,Oleaceae,SPECIES,1973,PRESERVED_SPECIMEN,NA,KUN,,,No,,,,,Simaroubaceae,3,,,,,,,,,,,,,,,,,,,,,,,
Meconopsis speciosa,Meconopsis,94.638216000000000,29.615255999999999,CHN,5133939027,Papaveraceae,SUBSPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,Solanaceae,128,,,,,,,,,,,,,,,,,,,,,,,
Meconopsis speciosa,Meconopsis,94.653099999999995,29.613099999999999,CHN,3027976257,Papaveraceae,SPECIES,2009,MATERIAL_SAMPLE,NMNH Material Samples (USNM),US,,,No,,,,,Stachyuraceae,23,,,,,,,,,,,,,,,,,,,,,,,
Meconopsis speciosa,Meconopsis,94.650000000000006,29.609999999999999,CHN,3351306827,Papaveraceae,SPECIES,2009,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,Tamaricaceae,113,,,,,,,,,,,,,,,,,,,,,,,
Meconopsis speciosa,Meconopsis,95.019999999999996,29.579999999999998,CHN,615356118,Papaveraceae,SPECIES,1989,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,Thelypteridaceae,1,,,,,,,,,,,,,,,,,,,,,,,
Meconopsis speciosa,Meconopsis,94.000000000000000,30.000000000000000,CHN,437068324,Papaveraceae,SPECIES,1947,PRESERVED_SPECIMEN,NA,MNHN,,,No,,,,,Trochodendraceae,15,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,95.724599999999995,29.849699999999999,CHN,3028019896,Lauraceae,SPECIES,2009,MATERIAL_SAMPLE,NMNH Material Samples (USNM),US,,,No,,,,,Urticaceae,274,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,94.879999999999995,29.949999999999999,CHN,615351377,Lauraceae,SPECIES,1994,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,Verbenaceae,100,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,94.870000000000005,29.899999999999999,CHN,615351379,Lauraceae,SPECIES,1994,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,Vitaceae,68,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,88.900000000000006,27.480000000000000,CHN,4045270768,Lauraceae,SPECIES,1992,PRESERVED_SPECIMEN,NA,XZ,,,No,,,,,Zingiberaceae,114,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,85.980000000000004,28.170000000000002,CHN,4045029125,Lauraceae,SPECIES,1990,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,87.916667000000004,27.633333000000000,NPL,3312551529,Lauraceae,SPECIES,1989,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,94.359999999999999,29.629999999999999,CHN,2417647832,Lauraceae,SPECIES,1986,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,95.760000000000005,29.850000000000001,CHN,2417703082,Lauraceae,SPECIES,1986,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,89.750000000000000,27.483332999999998,BTN,1839367022,Lauraceae,SPECIES,1984,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,91.150000000000006,27.766667000000002,BTN,1839367012,Lauraceae,SPECIES,1983,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,95.767908000000006,29.859031999999999,CHN,1030667259,Lauraceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,NAS,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,97.466915999999998,28.661276000000001,CHN,1030667291,Lauraceae,VARIETY,1983,PRESERVED_SPECIMEN,NA,NAS,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,95.329999999999998,29.320000000000000,CHN,2417424292,Lauraceae,VARIETY,1983,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,97.459999999999994,28.660000000000000,CHN,2417493663,Lauraceae,VARIETY,1983,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,94.219999999999999,29.219999999999999,CHN,4044496494,Lauraceae,SPECIES,1981,PRESERVED_SPECIMEN,NA,SWFC,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,90.766666999999998,27.533332999999999,BTN,1839367027,Lauraceae,SPECIES,1979,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,90.700000000000003,27.550000000000001,BTN,1839367010,Lauraceae,SPECIES,1979,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,95.769999999999996,29.870000000000001,CHN,4044695940,Lauraceae,VARIETY,1977,PRESERVED_SPECIMEN,NA,KUN,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,87.760000000000005,28.359999999999999,CHN,2417476079,Lauraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,87.769999999999996,28.370000000000001,CHN,4044440537,Lauraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,91.950000000000003,28.000000000000000,CHN,4043943366,Lauraceae,SPECIES,1974,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,95.329999999999998,29.329999999999998,CHN,4043244266,Lauraceae,SPECIES,1973,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,97.469999999999999,28.670000000000002,CHN,4045466217,Lauraceae,VARIETY,1973,PRESERVED_SPECIMEN,NA,KUN,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,88.451700000000002,27.554400000000001,IND,1055923500,Lauraceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,90.430000000000007,27.510000000000002,BTN,3042975039,Lauraceae,VARIETY,NA,HUMAN_OBSERVATION,NA,"Kunming Institute of Bonty, Chinese Academy of Sciences",,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,96.583332999999996,28.250000000000000,IND,5159825605,Lauraceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,K,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindera obtusiloba,Lindera,88.500000000000000,27.750000000000000,IND,2515592205,Lauraceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,96.989999999999995,27.600000000000001,MMR,4042896151,Polypodiaceae,SPECIES,2014,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,86.292500000000004,27.908300000000001,NPL,1055446089,Polypodiaceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,95.329999999999998,29.320000000000000,CHN,2417432123,Polypodiaceae,SPECIES,1980,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,87.244399999999999,27.455800000000000,NPL,1055384440,Polypodiaceae,SPECIES,1977,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,87.329999999999998,27.739999999999998,NPL,1055802704,Polypodiaceae,SPECIES,1977,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,97.459999999999994,28.660000000000000,CHN,2417492980,Polypodiaceae,SPECIES,1973,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,87.599999999999994,27.550000000000001,NPL,1057393750,Polypodiaceae,SPECIES,1972,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,88.058899999999994,27.190799999999999,IND,1055673802,Polypodiaceae,SPECIES,1972,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,85.980000000000004,28.170000000000002,CHN,4045517268,Polypodiaceae,SPECIES,1966,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,87.343900000000005,27.543600000000001,NPL,1056807136,Polypodiaceae,SPECIES,1956,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,87.437325000000001,27.549199999999999,NPL,1056075023,Polypodiaceae,SPECIES,1956,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,90.325000000000003,27.452800000000000,BTN,1057472093,Polypodiaceae,SPECIES,1949,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,88.788899999999998,27.374400000000001,IND,1056280241,Polypodiaceae,SPECIES,1945,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,91.424199999999999,27.623899999999999,BTN,1056658122,Polypodiaceae,SPECIES,1934,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,90.466899999999995,27.515599999999999,BTN,1056994693,Polypodiaceae,SPECIES,1914,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selliguea dareiformis,Selliguea,88.451700000000002,27.554400000000001,IND,1056400392,Polypodiaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus fortuni,Lepisorus,95.329999999999998,29.320000000000000,CHN,2417420946,Polypodiaceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus fortuni,Lepisorus,97.459999999999994,28.660000000000000,CHN,2417495515,Polypodiaceae,SPECIES,1973,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thladiantha henryi,Thladiantha,91.950000000000003,28.000000000000000,CHN,4043242598,Cucurbitaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prunus amygdalus,Prunus,71.776348999999996,35.817847000000000,PAK,3898005305,Rosaceae,SPECIES,2017,PRESERVED_SPECIMEN,NA,Hazara University,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prunus amygdalus,Prunus,78.429007999999996,31.609469000000001,IND,4413900325,Rosaceae,SPECIES,2015,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,85.090000000000003,27.609999999999999,NPL,4042821639,Polypodiaceae,SPECIES,2017,PRESERVED_SPECIMEN,NA,KUN,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,88.900000000000006,27.480000000000000,CHN,4045113839,Polypodiaceae,SPECIES,2012,PRESERVED_SPECIMEN,NA,SZG,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,95.329999999999998,29.320000000000000,CHN,2417419446,Polypodiaceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,97.459999999999994,28.660000000000000,CHN,2417489936,Polypodiaceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,87.760000000000005,28.359999999999999,CHN,2417475680,Polypodiaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,87.769999999999996,28.370000000000001,CHN,4044326511,Polypodiaceae,VARIETY,1975,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,85.980000000000004,28.170000000000002,CHN,4043260434,Polypodiaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,83.279442000000003,28.520000000000000,NPL,1056169215,Polypodiaceae,SPECIES,1974,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,91.950000000000003,28.000000000000000,CHN,4043740948,Polypodiaceae,SPECIES,1974,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,85.500000000000000,28.000000000000000,NPL,4140930474,Polypodiaceae,SPECIES,1971,PRESERVED_SPECIMEN,NA,MICH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,95.760000000000005,29.850000000000001,CHN,2417696009,Polypodiaceae,SPECIES,1965,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,86.083332999999996,28.199999999999999,CHN,1057341029,Polypodiaceae,SPECIES,1962,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,84.105221999999998,28.357894000000002,NPL,1055363646,Polypodiaceae,SPECIES,1954,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,84.264366999999993,28.309132999999999,NPL,1056023548,Polypodiaceae,SPECIES,1954,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,88.348100000000002,26.836400000000001,IND,1056960202,Polypodiaceae,SPECIES,1954,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,84.326400000000007,28.319199999999999,NPL,1056401888,Polypodiaceae,SPECIES,1950,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,91.283299999999997,27.550000000000001,BTN,1056723395,Polypodiaceae,SPECIES,1949,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,83.735583000000005,28.355447000000002,NPL,1056259789,Polypodiaceae,SPECIES,1949,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,88.451700000000002,27.554400000000001,IND,1057611119,Polypodiaceae,SPECIES,1945,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,97.670000000000002,28.329999999999998,MMR,1056820794,Polypodiaceae,SPECIES,1931,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,90.466899999999995,27.515599999999999,BTN,1055923869,Polypodiaceae,SPECIES,1914,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,88.076696999999996,27.035907999999999,IND,1055393895,Polypodiaceae,SPECIES,1875,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,83.315567000000001,28.159389000000001,NPL,1055826285,Polypodiaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,88.742971999999995,27.689056999999998,IND,1056435050,Polypodiaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lepisorus loriformis,Lepisorus,88.450000000000003,27.550000000000001,IND,1802484284,Polypodiaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,LD,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crawfurdia speciosa,Crawfurdia,87.287664000000007,27.686427999999999,NPL,5168307501,Gentianaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crawfurdia speciosa,Crawfurdia,87.213926999999998,27.645440000000001,NPL,5167930637,Gentianaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crawfurdia speciosa,Crawfurdia,87.287951000000007,27.684871999999999,NPL,4976556227,Gentianaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crawfurdia speciosa,Crawfurdia,87.213853999999998,27.645479000000002,NPL,4978264234,Gentianaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
